District,Soil Type,pH Level,Organic Matter (%),Nitrogen Content (kg/ha),Phosphorus Content (kg/ha),Potassium Content (kg/ha),Crop,Irrigation Method,Water Consumption (liters/hectare),Water Availability (liters/hectare)
Alwar,Black lava soil,7.752867716,1.956649432,36.28809528,22.03028061,38.82537864,Bajra,Drip Irrigation,13978.14248,14583.01528
Hanumangarh,Chalky (Calcareous),7.556985334,1.603270135,25.3745769,17.74899054,40.36931717,Sugarcane,Sprinkler Irrigation,14076.78192,14591.2734
Ajmer,Clay,7.349767026,1.497199312,31.80082092,17.31177121,43.27701915,Wheat,Canal Irrigation,7206.720663,7201.975878
Udaipur,Saline,7.621828612,1.454895797,25.072302,15.1512814,40.55267659,Pulses,Canal Irrigation,6123.282175,7092.071026
Jaipur,Nitrogenous,7.9511357,1.750063785,32.7151614,18.830511,39.01953395,Mustard,Drip Irrigation,11818.77593,11125.76889
Bhilwara,Saline,8.39238752,2.006725182,28.87573472,15.35603959,54.67828951,Onion,Drip Irrigation,13264.42618,13140.39368
Alwar,Black lava soil,6.702622021,2.210349816,27.11039612,24.4057336,40.00662844,Garlic,Drip Irrigation,12183.56791,12086.78709
Alwar,Saline,7.562774293,1.521970724,41.58818394,12.96353278,33.50948048,Sugarcane,Tube Well,16002.21084,15205.83802
Kota,Nitrogenous,7.123782381,1.266607405,27.49298927,24.87656229,42.57814044,Maize,Sprinkler Irrigation,13634.27934,14206.79582
Alwar,Clay,7.426487288,2.420367241,31.03901254,13.53687326,37.33915718,Pomegranate,Tube Well,10986.50686,11749.61082
Alwar,Nitrogenous,6.933084822,1.793760494,26.30651251,11.8649754,50.11295115,Onion,Drip Irrigation,9389.109535,10225.14769
Jaipur,Alkaline,7.769882256,1.836732074,24.14537553,21.01191685,32.21524457,Cumin,Tube Well,11156.11974,11737.3687
Jaipur,Clay,7.704532469,2.333313942,23.25037181,17.72400548,33.26373041,Cumin,Tube Well,13167.97689,13336.58444
Jodhpur,Loamy,7.306185084,1.032517941,29.25319252,8.162611733,41.76885315,Citrus,Tube Well,13949.24518,14025.50808
Bhilwara,Saline,8.331866416,2.152621563,32.9369585,27.07093644,42.23696969,Opium,Tube Well,9685.957074,9556.337171
Jodhpur,Saline,7.42435039,1.302105399,32.95674621,16.38004834,39.02304824,Cotton,Tube Well,12929.81152,13807.35119
Jaipur,Saline,6.992760137,1.329963964,32.16108345,16.59309882,44.83913012,Fenugreek,Tube Well,10242.59925,10532.57748
Jodhpur,Saline,6.931483558,1.589092586,36.51295198,20.6883097,37.24706466,Onion,Drip Irrigation,10307.85325,11285.49042
Kota,Clay,6.702053016,1.630485671,33.26165169,27.13652682,37.90282624,Cumin,Sprinkler Irrigation,5911.526944,6516.22794
Bhilwara,Clay,6.687227983,0.746714215,31.48731027,20.69748898,38.57581531,Citrus,Canal Irrigation,14756.56274,14082.62103
Bhilwara,Chalky (Calcareous),7.270987408,2.237667463,24.6832275,25.10812382,34.72005094,Tomato,Canal Irrigation,9973.846375,9908.948352
Jodhpur,Clay,8.032585983,2.726308373,25.4183954,15.81539648,39.29812471,Garlic,Sprinkler Irrigation,10458.5215,10165.59735
Sri Ganganagar,Saline,7.519856911,1.288561546,32.30636042,15.37821333,37.74502991,Bajra,Sprinkler Irrigation,13314.37491,13218.53505
Sri Ganganagar,Loamy,7.088572049,1.480389918,34.08990772,21.98183478,40.84873884,Pulses,Sprinkler Irrigation,9375.416031,10011.20824
Jodhpur,Saline,6.853246187,1.652152561,25.40936508,26.19792003,38.01885161,Gram,Sprinkler Irrigation,9523.558288,10095.72053
Udaipur,Black lava soil,7.578563959,2.088094911,26.66575642,20.98958334,36.96263856,Fenugreek,Canal Irrigation,9823.318137,9427.97056
Jaipur,Loamy,6.475242742,2.186766842,37.27717242,17.04490772,42.20029965,Citrus,Tube Well,12638.37382,12830.05292
Ajmer,Sandy,6.984022379,2.297745449,27.05052622,19.33915322,40.36139483,Coriander,Sprinkler Irrigation,8666.733713,7793.417226
Hanumangarh,Nitrogenous,7.992699856,1.20707718,30.88242092,22.25613008,39.63446349,Wheat,Tube Well,11276.74055,11945.33831
Udaipur,Sandy,7.869826576,1.045321956,36.59151162,20.36340262,37.94253428,Opium,Drip Irrigation,14601.97346,14377.08275
Sri Ganganagar,Saline,7.405898781,1.948206573,28.93062416,24.85158101,42.0937998,Cumin,Sprinkler Irrigation,10142.64844,9881.992729
Bhilwara,Clay,6.44508088,2.669663295,26.56730623,25.81688028,45.34396161,Citrus,Drip Irrigation,12695.00031,12305.32824
Udaipur,Black lava soil,6.475029361,2.579537032,28.31872631,22.12744967,45.98623462,Citrus,Tube Well,15661.87622,16224.03922
Nagaur,Saline,7.501115811,1.862678125,27.7139073,16.55444101,42.33845052,Fennel,Tube Well,14752.6601,15223.98852
Nagaur,Chalky (Calcareous),7.262910912,1.614114021,38.04760333,21.13747938,43.17983875,Pulses,Sprinkler Irrigation,8740.542057,8323.548564
Udaipur,Loamy,7.571713283,2.435762193,23.74400432,12.33740862,47.89718946,Fenugreek,Sprinkler Irrigation,12031.42252,11115.88726
Alwar,Black lava soil,7.982077942,1.847277649,21.35408555,29.76458691,39.69451246,Maize,Drip Irrigation,11351.10483,11351.60189
Nagaur,Black lava soil,8.168484537,1.95887315,31.53225431,17.81131339,40.90994941,Mango,Tube Well,12484.25317,11786.78267
Ajmer,Black lava soil,7.053242454,2.398925351,20.63279348,23.2294521,34.50477624,Oilseeds,Drip Irrigation,16822.45737,16805.75411
Ajmer,Alkaline,6.515538429,2.051719065,40.2103802,21.38679231,39.8886051,Gram,Tube Well,10309.74413,9326.581342
Jodhpur,Chalky (Calcareous),8.164083027,1.747850992,26.96088054,11.17306206,48.70470743,Wheat,Sprinkler Irrigation,10457.68019,9747.988571
Jodhpur,Alkaline,7.506249661,3.434201528,21.65700371,25.29364265,39.13599131,Opium,Canal Irrigation,6133.059553,5279.555611
Kota,Chalky (Calcareous),7.508806626,1.512316986,36.51753966,23.32351373,37.23539581,Oilseeds,Canal Irrigation,8321.910312,8264.601041
Kota,Clay,6.022875529,1.679136428,26.87041991,15.10872531,40.61121502,Sugarcane,Sprinkler Irrigation,8191.028657,7808.377486
Jaipur,Clay,8.094298412,2.924681071,34.21552666,25.81419289,37.09991834,Citrus,Drip Irrigation,14451.1674,15351.56348
Hanumangarh,Nitrogenous,8.003365036,1.214423824,35.40757043,20.18770921,45.4590267,Opium,Canal Irrigation,12951.16696,12032.38409
Hanumangarh,Nitrogenous,7.885960077,2.220653576,26.33421901,21.14498196,30.71049274,Cotton,Drip Irrigation,11348.08097,10803.37224
Sri Ganganagar,Clay,7.85817004,3.162349457,27.35526619,24.78652411,39.46954682,Cotton,Sprinkler Irrigation,6156.527636,5892.367944
Jodhpur,Loamy,7.411943783,2.041493709,29.34537097,25.64119892,35.62078797,Cumin,Sprinkler Irrigation,13648.76622,14182.95646
Alwar,Nitrogenous,8.250137305,2.037254797,35.12816057,33.21005955,42.99049578,Citrus,Canal Irrigation,5480.118817,5419.518619
Jodhpur,Loamy,6.962343803,2.838196514,25.2724656,14.23324745,45.68657271,Bajra,Tube Well,14424.59463,15127.51233
Alwar,Alkaline,7.398737886,1.735851477,35.18043826,12.88512537,35.1493787,Fenugreek,Tube Well,11920.79824,11814.65847
Sri Ganganagar,Black lava soil,7.796283637,0.647804184,26.85057724,17.55863079,43.16663413,Tomato,Sprinkler Irrigation,12397.296,11464.31658
Ajmer,Clay,7.112518588,2.684047118,39.83458481,19.80427987,46.2485521,Tomato,Sprinkler Irrigation,7600.513585,8194.564753
Hanumangarh,Nitrogenous,7.791368792,2.248436795,35.34885727,14.00151236,28.41928069,Fenugreek,Tube Well,13241.42737,13769.9158
Alwar,Saline,6.957126145,2.014898083,26.79922772,27.41871955,36.32594551,Barley,Canal Irrigation,11398.0015,10741.65293
Kota,Black lava soil,8.049242438,2.178830683,30.32252986,24.53272079,40.36126024,Sugarcane,Tube Well,9678.090296,8942.566803
Alwar,Black lava soil,8.232605252,1.554228255,30.34852135,16.74671689,38.36676218,Bajra,Sprinkler Irrigation,10081.24336,10292.94583
Bhilwara,Chalky (Calcareous),7.184770773,2.818541204,26.09928059,23.67634655,37.20418082,Pomegranate,Canal Irrigation,6101.421127,5438.21851
Sri Ganganagar,Nitrogenous,7.18229506,1.979353656,32.78011048,17.04357606,30.76713476,Garlic,Sprinkler Irrigation,5766.407617,6674.718309
Jaipur,Loamy,7.186842362,2.247031959,15.72686669,15.71574067,34.3697302,Mango,Drip Irrigation,13700.15472,14586.85054
Jodhpur,Saline,7.464889819,0.738861041,29.24016309,25.30071909,35.5312699,Onion,Drip Irrigation,9815.154579,9729.046112
Jaipur,Alkaline,7.185664876,0.690933401,22.59209614,13.30265113,40.6759517,Gram,Canal Irrigation,7163.283217,7899.629436
Bhilwara,Alkaline,7.647616288,1.880883162,27.94740759,29.09449266,45.88592482,Coriander,Drip Irrigation,8766.947632,9599.009952
Nagaur,Black lava soil,7.236734156,1.738212006,26.17906607,24.38086966,36.45284421,Barley,Drip Irrigation,10224.14388,9446.362425
Nagaur,Black lava soil,8.297221196,2.339473494,25.93798826,19.7548533,39.19819959,Guava,Drip Irrigation,10456.90582,9965.941879
Jaipur,Black lava soil,6.952240306,1.559622955,38.99362509,16.32399483,48.28104126,Cotton,Drip Irrigation,10525.62714,10737.53439
Ajmer,Black lava soil,7.949179784,2.56238836,27.43705602,23.41606202,46.95127664,Coriander,Canal Irrigation,6830.890015,6944.889964
Ajmer,Chalky (Calcareous),8.44609588,1.55814043,26.13485145,15.64636114,43.62295889,Tomato,Tube Well,11365.79779,11238.06361
Alwar,Black lava soil,7.389200153,1.279509183,34.79408153,25.63843147,30.26328763,Pomegranate,Sprinkler Irrigation,5459.317,4505.257189
Jaipur,Black lava soil,6.839961406,1.880623699,36.42791117,19.71469354,40.70797893,Onion,Drip Irrigation,10136.33045,10566.05719
Jaipur,Loamy,7.989228903,1.594735685,34.28487768,19.65776754,40.14387782,Fennel,Sprinkler Irrigation,12894.04065,13842.29579
Nagaur,Alkaline,7.494566431,2.06867624,44.59086778,19.07927092,34.34910635,Coriander,Tube Well,6830.424922,6814.539511
Jaipur,Clay,8.524354129,1.187253865,27.21610614,20.16319418,45.68690549,Bajra,Sprinkler Irrigation,12647.30341,12819.36156
Sri Ganganagar,Black lava soil,7.318826221,2.370911147,29.54015767,14.59042816,37.98356104,Fennel,Sprinkler Irrigation,10903.62159,11485.66022
Kota,Sandy,6.589619861,1.647113258,23.0402081,28.52051039,39.42445153,Pomegranate,Tube Well,13464.63694,13962.81877
Ajmer,Alkaline,7.924792266,0.890715017,42.0938889,27.47729123,38.57687248,Wheat,Drip Irrigation,13059.56185,13348.35663
Alwar,Black lava soil,8.145379212,3.293954487,24.00137367,23.49459843,37.95099378,Gram,Drip Irrigation,11188.69268,11787.04313
Kota,Black lava soil,7.337194474,1.917832397,31.06046677,15.0332065,34.92060587,Onion,Sprinkler Irrigation,15794.36488,16493.14471
Nagaur,Nitrogenous,7.829765735,2.8832559,35.19303035,20.46579169,37.44505415,Guava,Tube Well,11257.84033,10583.03555
Jodhpur,Sandy,7.748894155,2.268706001,33.21150618,11.52872052,45.03303271,Bajra,Sprinkler Irrigation,15528.13214,15790.83755
Alwar,Nitrogenous,7.468553067,1.776061178,33.29071518,18.02358226,47.96482048,Maize,Drip Irrigation,8045.384112,7979.532607
Bhilwara,Sandy,7.916801602,1.699436724,35.8295826,11.66618297,32.52621927,Guava,Tube Well,11923.86301,12824.14065
Sri Ganganagar,Nitrogenous,8.582528034,2.595274297,31.06287015,25.13493132,45.52950212,Fennel,Sprinkler Irrigation,9864.564863,9311.178159
Alwar,Chalky (Calcareous),8.344594467,2.834961391,36.11974377,19.01189766,38.17379511,Bajra,Tube Well,5868.969579,5650.334584
Jodhpur,Sandy,7.334612552,1.744919593,30.74728045,23.85375105,51.90856766,Fennel,Drip Irrigation,10913.24647,11619.93063
Alwar,Alkaline,7.746780102,2.145448529,20.0223411,14.3937813,44.64704992,Pulses,Sprinkler Irrigation,9014.602706,8966.312015
Sri Ganganagar,Clay,7.435561311,1.745453097,32.42679954,15.75447575,41.52832784,Pomegranate,Sprinkler Irrigation,9961.206692,10781.81177
Nagaur,Black lava soil,7.71856339,2.046027569,32.38120177,32.64963875,35.03203498,Fenugreek,Sprinkler Irrigation,12184.96737,12224.30067
Hanumangarh,Alkaline,7.579044613,1.861227872,36.4563692,22.10890037,46.55095954,Cumin,Sprinkler Irrigation,13079.78237,13578.45199
Jodhpur,Chalky (Calcareous),7.645689492,2.016092544,34.36408542,23.66040476,38.45466882,Pomegranate,Drip Irrigation,9191.00865,9016.654274
Kota,Black lava soil,7.522179399,1.127146284,32.47352827,21.91717516,37.95345763,Bajra,Canal Irrigation,8318.884321,8775.857827
Alwar,Nitrogenous,7.000779574,2.811628345,39.95685209,21.96456755,47.95201784,Onion,Canal Irrigation,10221.73523,10840.69842
Jodhpur,Chalky (Calcareous),7.191928271,1.479900645,33.49407835,27.24410054,38.42459036,Coriander,Tube Well,14303.01219,13941.81045
Udaipur,Black lava soil,7.258170681,1.876637788,29.15790144,23.01822869,46.87305634,Coriander,Canal Irrigation,11830.99277,12597.19664
Kota,Clay,7.340576822,2.313217336,29.60045774,21.0253767,31.88308735,Barley,Canal Irrigation,8961.018206,9238.911257
Ajmer,Clay,6.657666211,2.095458262,29.81834696,20.73467649,37.38934215,Gram,Tube Well,9376.41469,8571.722508
Alwar,Black lava soil,7.982077942,1.847277649,21.35408555,29.76458691,39.69451246,Maize,Drip Irrigation,11351.10483,11351.60189
Alwar,Alkaline,7.398737886,1.735851477,35.18043826,12.88512537,35.1493787,Fenugreek,Tube Well,11920.79824,11814.65847
Nagaur,Saline,7.766391605,1.597236659,28.924431,27.71138314,44.9717576,Oilseeds,Canal Irrigation,6687.487543,7170.380509
Jodhpur,Alkaline,7.909869859,1.902263678,31.48613611,28.33628421,29.38003591,Maize,Sprinkler Irrigation,12600.31328,12427.13212
Alwar,Saline,8.286867108,2.228344005,22.51920593,15.40893917,46.61372233,Mustard,Drip Irrigation,8888.025672,9403.125844
Jodhpur,Nitrogenous,8.104615324,1.987856752,38.19480264,24.54011331,36.46280228,Fennel,Drip Irrigation,14276.93127,13609.18353
Sri Ganganagar,Clay,6.82124123,1.549664309,25.17899964,25.4002803,44.71394257,Fenugreek,Sprinkler Irrigation,7104.261819,6868.676063
Nagaur,Saline,7.690712809,2.498632784,35.90945021,19.66775512,38.20960277,Sugarcane,Sprinkler Irrigation,8027.022644,8008.712839
Bhilwara,Sandy,7.689702699,2.345236343,31.32808497,23.28881588,39.65233857,Opium,Sprinkler Irrigation,9156.962291,9449.165306
Jodhpur,Loamy,7.411943783,2.041493709,29.34537097,25.64119892,35.62078797,Cumin,Sprinkler Irrigation,13648.76622,14182.95646
Hanumangarh,Nitrogenous,8.003365036,1.214423824,35.40757043,20.18770921,45.4590267,Opium,Canal Irrigation,12951.16696,12032.38409
Jaipur,Black lava soil,7.387840515,2.429792436,30.39900742,25.69777768,38.06319018,Cotton,Canal Irrigation,10020.00476,10571.84058
Kota,Black lava soil,6.813767226,2.161487252,29.69498014,22.50120235,37.33199847,Wheat,Sprinkler Irrigation,9738.809833,10557.48828
Kota,Clay,7.340576822,2.313217336,29.60045774,21.0253767,31.88308735,Barley,Canal Irrigation,8961.018206,9238.911257
Ajmer,Nitrogenous,7.84793192,2.586721138,28.63727639,18.29700647,42.50071517,Pulses,Sprinkler Irrigation,6785.848113,6155.341107
Alwar,Alkaline,7.398737886,1.735851477,35.18043826,12.88512537,35.1493787,Fenugreek,Tube Well,11920.79824,11814.65847
Bhilwara,Loamy,7.206071848,2.115305424,24.33289491,21.74961858,35.52322813,Chilli,Canal Irrigation,10593.38773,10673.28288
Kota,Nitrogenous,7.123782381,1.266607405,27.49298927,24.87656229,42.57814044,Maize,Sprinkler Irrigation,13634.27934,14206.79582
Nagaur,Black lava soil,7.730412433,2.524199944,29.59466447,28.72291935,44.29916781,Fenugreek,Drip Irrigation,13047.37321,13900.63741
Bhilwara,Black lava soil,8.095545342,1.926573239,18.90111026,13.00159248,38.75315187,Coriander,Sprinkler Irrigation,7380.173967,6828.365244
Nagaur,Sandy,6.865000701,2.334420065,33.35972304,21.92101036,35.02785739,Mango,Sprinkler Irrigation,8261.508814,7814.807891
Kota,Black lava soil,8.049242438,2.178830683,30.32252986,24.53272079,40.36126024,Sugarcane,Tube Well,9678.090296,8942.566803
Bhilwara,Loamy,7.367822083,1.612898091,26.98687848,20.00891521,34.70394146,Pomegranate,Tube Well,13011.66554,13527.27769
Kota,Clay,6.923333798,1.156327826,21.03053751,13.22276248,36.45489521,Pulses,Sprinkler Irrigation,8443.310385,9215.982049
Nagaur,Saline,7.984684651,1.684298722,30.26263184,16.22024647,41.80220838,Pomegranate,Drip Irrigation,12193.86909,11979.82023
Nagaur,Sandy,6.865000701,2.334420065,33.35972304,21.92101036,35.02785739,Mango,Sprinkler Irrigation,8261.508814,7814.807891
Bhilwara,Chalky (Calcareous),7.270987408,2.237667463,24.6832275,25.10812382,34.72005094,Tomato,Canal Irrigation,9973.846375,9908.948352
Udaipur,Alkaline,8.314234277,1.857807675,37.95291036,23.39465645,39.31502255,Guava,Sprinkler Irrigation,13238.44473,12901.57063
Jodhpur,Nitrogenous,6.809700647,1.781922279,28.71189757,19.65183273,43.44582229,Coriander,Drip Irrigation,10478.28625,9718.240474
Jodhpur,Nitrogenous,8.104615324,1.987856752,38.19480264,24.54011331,36.46280228,Fennel,Drip Irrigation,14276.93127,13609.18353
Alwar,Saline,7.910149187,1.524523308,33.4796605,17.41692901,34.88373388,Maize,Tube Well,8680.03315,7775.489699
Sri Ganganagar,Sandy,7.973403783,2.027501468,32.11217486,17.66905694,38.16398033,Pulses,Drip Irrigation,10160.28552,11142.32572
Bhilwara,Alkaline,7.647616288,1.880883162,27.94740759,29.09449266,45.88592482,Coriander,Drip Irrigation,8766.947632,9599.009952
Bhilwara,Black lava soil,7.75807202,1.673735853,26.94411424,17.36002989,46.7653458,Bajra,Drip Irrigation,13263.7736,13514.24671
Bhilwara,Black lava soil,8.291058376,1.800267255,30.64593737,19.6836302,36.70125679,Onion,Canal Irrigation,12028.43812,11254.36081
Udaipur,Alkaline,7.801236718,2.520028945,24.90565021,18.8611451,35.29992034,Fenugreek,Tube Well,7762.212787,6797.510383
Nagaur,Sandy,8.450134212,2.511528278,38.21770755,21.95563938,45.83754911,Oilseeds,Canal Irrigation,8110.104331,7853.908964
Sri Ganganagar,Loamy,7.52511385,2.239753774,33.64470597,16.53824613,36.70480363,Fenugreek,Drip Irrigation,11675.95619,12521.34697
Ajmer,Chalky (Calcareous),7.534185783,1.126766637,31.65823834,14.76421216,48.55514405,Citrus,Sprinkler Irrigation,11835.44325,12031.31467
Kota,Black lava soil,7.337194474,1.917832397,31.06046677,15.0332065,34.92060587,Onion,Sprinkler Irrigation,15794.36488,16493.14471
Nagaur,Chalky (Calcareous),7.142659662,2.260639953,31.60839271,20.84029903,35.02425759,Cotton,Tube Well,7916.243268,8069.573641
Alwar,Saline,7.050600095,2.27550853,26.33258967,18.49587022,31.86344136,Tomato,Tube Well,12226.92394,12060.76864
Ajmer,Saline,6.184634932,2.194187865,29.52587884,17.42608663,41.21765102,Mustard,Canal Irrigation,7376.595449,6808.395575
Bhilwara,Alkaline,6.798566921,1.945930505,35.5605031,23.42645042,47.01004663,Pomegranate,Drip Irrigation,7783.904317,8537.415012
Jodhpur,Nitrogenous,7.568373324,0.847894032,28.19495388,33.51513782,38.84669167,Pulses,Drip Irrigation,10404.05607,10027.203
Kota,Chalky (Calcareous),7.956885811,1.227135107,37.94919489,22.8703561,46.99797323,Mango,Canal Irrigation,9255.737043,8560.526967
Jodhpur,Alkaline,6.636994691,1.864816652,29.8630784,29.76553599,43.43478316,Tomato,Drip Irrigation,5627.102215,5556.406323
Ajmer,Black lava soil,7.304061617,1.491117845,24.86298224,18.13365877,43.22259246,Mustard,Drip Irrigation,10394.76474,10415.6125
Jodhpur,Saline,8.251709914,1.834939953,28.94166509,16.86133047,38.55980563,Wheat,Sprinkler Irrigation,7730.72988,6740.789558
Alwar,Sandy,7.754304187,1.78484534,22.57971668,18.95765895,46.03304077,Mango,Drip Irrigation,5186.493863,5013.657968
Kota,Clay,7.435670277,2.703467373,27.57940753,24.77634619,39.80628553,Gram,Canal Irrigation,12867.18761,12496.1864
Jodhpur,Clay,7.843428956,0.967348612,40.60815654,18.58424058,29.87480043,Chilli,Drip Irrigation,16223.12114,15672.21755
Alwar,Nitrogenous,6.942976775,2.129330574,31.06369888,23.91436867,37.84437215,Guava,Canal Irrigation,15723.13793,15276.15362
Kota,Chalky (Calcareous),6.715927843,2.228606532,28.03308851,16.18791025,36.19818179,Sugarcane,Drip Irrigation,11438.12267,11410.32459
Jodhpur,Saline,7.42435039,1.302105399,32.95674621,16.38004834,39.02304824,Cotton,Tube Well,12929.81152,13807.35119
Nagaur,Black lava soil,7.71856339,2.046027569,32.38120177,32.64963875,35.03203498,Fenugreek,Sprinkler Irrigation,12184.96737,12224.30067
Alwar,Loamy,7.36353334,1.582155497,35.48610096,24.33593706,37.51322814,Onion,Drip Irrigation,12209.80808,11621.62472
Kota,Sandy,7.602379441,2.38293914,21.92056606,21.49823844,44.66217435,Cumin,Tube Well,11813.86396,11123.84784
